date,tenor_years,source_file,observed,tp,risk_neutral
2020-02-29,5,inputs/tp_5y.png,5.800471559092249,0.3743000294724417,5.426171529619808
2020-03-31,5,inputs/tp_5y.png,6.493073975832595,1.0828175655761885,5.410256410256407
2020-04-30,5,inputs/tp_5y.png,5.81697612732096,0.41379310344827586,5.403183023872685
2020-05-31,5,inputs/tp_5y.png,5.190686707928088,0.5882699675803138,4.602416740347774
2020-06-30,5,inputs/tp_5y.png,5.103448275862069,0.3448275862068966,4.758620689655173
2020-07-31,5,inputs/tp_5y.png,5.137931034482759,0.8470380194518118,4.290893015030947
2020-08-31,5,inputs/tp_5y.png,5.275862068965518,1.2914824638962572,3.9843796050692606
2020-09-30,5,inputs/tp_5y.png,5.469790745652815,1.5042735042735047,3.96551724137931
2020-10-31,5,inputs/tp_5y.png,5.413793103448276,1.3863837312113205,4.0274093722369555
2020-11-30,5,inputs/tp_5y.png,5.310344827586206,1.310344827586207,3.999999999999999
2020-12-31,5,inputs/tp_5y.png,5.349543177129381,1.4482758620689657,3.9012673150604154
2021-01-31,5,inputs/tp_5y.png,5.56233421750663,1.52785145888594,4.03448275862069
2021-02-28,5,inputs/tp_5y.png,5.913056292366636,2.03300913645741,3.8800471559092258
2021-03-31,5,inputs/tp_5y.png,6.424108458591217,2.5741231948128496,3.8499852637783674
2021-04-30,5,inputs/tp_5y.png,6.724137931034483,2.5923961096374892,4.131741821396994
2021-05-31,5,inputs/tp_5y.png,6.655172413793103,2.241674034777487,4.413498379015616
2021-06-30,5,inputs/tp_5y.png,6.847627468317122,2.166814028882998,4.680813439434124
2021-07-31,5,inputs/tp_5y.png,6.931034482758621,1.6551724137931114,5.27586206896551
2021-08-31,5,inputs/tp_5y.png,6.862068965517242,0.9136457412319503,5.948423224285292
2021-09-30,5,inputs/tp_5y.png,6.994400235779545,0.7586206896551724,6.235779546124372
2021-10-31,5,inputs/tp_5y.png,7.4721485411140565,1.0981432360742693,6.374005305039788
2021-11-30,5,inputs/tp_5y.png,8.208370173887413,1.5166519304450345,6.691718243442379
2021-12-31,5,inputs/tp_5y.png,8.589448865310935,1.3793103448275863,7.210138520483349
2022-01-31,5,inputs/tp_5y.png,9.065428824049514,1.3916887709991161,7.673740053050397
2022-02-28,5,inputs/tp_5y.png,9.969643383436473,1.9858532272325278,7.983790156203946
2022-03-31,5,inputs/tp_5y.png,11.910403772472732,2.603595638078383,9.306808134394348
2022-04-30,5,inputs/tp_5y.png,10.595048629531393,7.494252873563188,3.1007957559682042
2022-05-31,5,inputs/tp_5y.png,9.752726201002071,5.433539640436211,4.31918656056586
2022-06-30,5,inputs/tp_5y.png,8.944591806660773,2.7267904509283944,6.217801355732378
2022-07-31,5,inputs/tp_5y.png,8.676392572944298,0.6578249336870072,8.018567639257292
2022-08-31,5,inputs/tp_5y.png,8.517241379310345,0.291187739463602,8.226053639846743
2022-09-30,5,inputs/tp_5y.png,8.783672266430882,1.0751547303271325,7.7085175361037495
2022-10-31,5,inputs/tp_5y.png,9.268788682581778,1.782493368700255,7.486295313881524
2022-11-30,5,inputs/tp_5y.png,9.343648688476277,1.9310344827586206,7.412614205717656
2022-12-31,5,inputs/tp_5y.png,9.310344827586206,2.1461833185971093,7.164161508989097
2023-01-31,5,inputs/tp_5y.png,9.344827586206897,2.2210433244915984,7.123784261715299
2023-02-28,5,inputs/tp_5y.png,9.502799882110226,2.5717653993516048,6.931034482758621
2023-03-31,5,inputs/tp_5y.png,9.633657530209254,2.413793103448276,7.219864426760978
2023-04-30,5,inputs/tp_5y.png,9.689655172413794,2.620689655172414,7.068965517241379
2023-05-31,5,inputs/tp_5y.png,9.551724137931036,2.5517241379310347,7.000000000000001
2023-06-30,5,inputs/tp_5y.png,9.689655172413794,2.5953433539640405,7.094311818449754
2023-07-31,5,inputs/tp_5y.png,10.06454465075154,2.8770999115826674,7.187444739168872
2023-08-31,5,inputs/tp_5y.png,10.683465959328021,2.3583849101090504,8.325081049218971
