source_file,tenor_years,pixel_x,observed,tp,risk_neutral
inputs/tp_2y.png,2,259,7.862903225806452,0.4032258064516129,7.459677419354839
inputs/tp_2y.png,2,260,7.782258064516129,0.4032258064516129,7.379032258064516
inputs/tp_2y.png,2,261,7.782258064516129,0.4032258064516129,7.379032258064516
inputs/tp_2y.png,2,262,7.701612903225806,0.3225806451612903,7.379032258064516
inputs/tp_2y.png,2,263,7.701612903225806,0.3225806451612903,7.379032258064516
inputs/tp_2y.png,2,264,7.701612903225806,0.3225806451612903,7.379032258064516
inputs/tp_2y.png,2,265,7.741935483870968,0.3225806451612903,7.419354838709678
inputs/tp_2y.png,2,266,7.782258064516129,0.3225806451612903,7.459677419354839
inputs/tp_2y.png,2,267,7.701612903225806,0.3225806451612903,7.379032258064516
inputs/tp_2y.png,2,268,7.701612903225806,0.3225806451612903,7.379032258064516
inputs/tp_2y.png,2,269,7.620967741935483,0.4032258064516129,7.21774193548387
inputs/tp_2y.png,2,270,7.580645161290322,0.4032258064516129,7.177419354838709
inputs/tp_2y.png,2,271,7.540322580645162,0.4838709677419355,7.056451612903226
inputs/tp_2y.png,2,272,7.459677419354839,0.4838709677419355,6.975806451612904
inputs/tp_2y.png,2,273,7.419354838709677,0.564516129032258,6.854838709677419
inputs/tp_2y.png,2,274,7.379032258064516,0.564516129032258,6.814516129032258
inputs/tp_2y.png,2,275,7.298387096774193,0.6451612903225806,6.653225806451612
inputs/tp_2y.png,2,276,7.217741935483871,0.6451612903225806,6.57258064516129
inputs/tp_2y.png,2,277,7.17741935483871,0.6451612903225806,6.532258064516129
inputs/tp_2y.png,2,278,7.137096774193548,0.6451612903225806,6.491935483870967
inputs/tp_2y.png,2,279,7.056451612903227,0.564516129032258,6.491935483870969
inputs/tp_2y.png,2,280,7.056451612903227,0.564516129032258,6.491935483870969
inputs/tp_2y.png,2,281,7.056451612903227,0.564516129032258,6.491935483870969
inputs/tp_2y.png,2,282,6.975806451612904,0.564516129032258,6.411290322580646
inputs/tp_2y.png,2,283,6.975806451612904,0.4838709677419355,6.491935483870968
inputs/tp_2y.png,2,284,6.895161290322581,0.4838709677419355,6.411290322580646
inputs/tp_2y.png,2,285,6.814516129032258,0.564516129032258,6.25
inputs/tp_2y.png,2,286,6.733870967741935,0.564516129032258,6.169354838709677
inputs/tp_2y.png,2,287,6.653225806451612,0.564516129032258,6.088709677419354
inputs/tp_2y.png,2,288,6.57258064516129,0.6451612903225806,5.927419354838709
inputs/tp_2y.png,2,289,6.491935483870968,0.6451612903225806,5.846774193548387
inputs/tp_2y.png,2,290,6.411290322580646,0.7258064516129032,5.685483870967743
inputs/tp_2y.png,2,291,6.290322580645161,0.8064516129032258,5.483870967741935
inputs/tp_2y.png,2,292,6.169354838709677,0.8064516129032258,5.362903225806451
inputs/tp_2y.png,2,293,6.088709677419355,0.8870967741935484,5.201612903225807
inputs/tp_2y.png,2,294,6.008064516129032,0.8870967741935484,5.120967741935484
inputs/tp_2y.png,2,295,5.92741935483871,0.967741935483871,4.959677419354839
inputs/tp_2y.png,2,296,5.92741935483871,0.967741935483871,4.959677419354839
inputs/tp_2y.png,2,297,5.846774193548387,0.967741935483871,4.879032258064516
inputs/tp_2y.png,2,298,5.846774193548387,0.8870967741935484,4.959677419354839
inputs/tp_2y.png,2,299,5.806451612903226,0.8870967741935484,4.919354838709678
inputs/tp_2y.png,2,300,5.766129032258065,0.8870967741935484,4.879032258064517
inputs/tp_2y.png,2,301,5.725806451612903,0.8064516129032258,4.919354838709677
inputs/tp_2y.png,2,302,5.685483870967742,0.8064516129032258,4.879032258064516
inputs/tp_2y.png,2,303,5.685483870967742,0.8064516129032258,4.879032258064516
inputs/tp_2y.png,2,304,5.604838709677419,0.8064516129032258,4.798387096774193
inputs/tp_2y.png,2,305,5.604838709677419,0.8064516129032258,4.798387096774193
inputs/tp_2y.png,2,306,5.604838709677419,0.8064516129032258,4.798387096774193
